1000203,100069,1
1000203,100071,1
1000204,100045,1
1000205,100071,3
1000205,100040,3
1000205,100038,3
1000205,100004,3
1000206,100062,4
1000206,100066,4
1000206,100008,3
1000206,100053,1
1000206,100028,8
1000206,100079,5
1000206,100063,1
1000206,100016,9
1000206,100039,3
1000206,100042,3
1000206,100014,7
1000206,100030,9
1000206,100067,6
1000206,100073,9
1000207,100015,3
1000207,100060,2
1000208,100042,2
1000208,100076,1
1000208,100043,1
1000208,100034,2
1000209,100061,3
1000209,100069,1
1000209,100017,2
1000209,100002,2
1000210,100016,2
1000210,100082,1
1000210,100034,3
1000211,100082,1
1000211,100016,5
1000211,100021,1
1000211,100013,7
1000211,100054,2
1000211,100032,5
1000211,100044,4
1000211,100035,1
1000211,100060,4
1000211,100081,2
1000211,100040,3
1000211,100012,4
1000211,100078,6
1000211,100011,6
1000211,100033,6
1000212,100048,2
1000212,100016,2
1000212,100011,3
1000212,100054,1
1000213,100065,2
1000213,100048,1
1000213,100027,2
1000213,100054,1
1000214,100036,1
1000214,100004,2
1000214,100053,1
1000214,100026,2
1000215,100004,2
1000215,100077,3
1000215,100060,3
1000216,100041,1
1000216,100081,3
1000216,100070,3
1000216,100075,2
1000216,100020,3
1000217,100011,2
1000217,100006,2
1000217,100031,1
1000217,100025,2
1000217,100078,1
1000217,100049,2
1000218,100036,2
1000219,100010,8
1000219,100045,5
1000219,100002,4
1000219,100060,4
1000219,100054,7
1000219,100011,8
1000219,100031,7
1000219,100062,2
1000219,100052,8
1000219,100036,1
1000219,100033,8
1000219,100072,9
1000219,100047,1
1000219,100073,3
1000220,100028,1
1000220,100067,3
1000220,100002,1
1000220,100008,3
1000220,100030,2
1000220,100010,1
1000221,100078,3
1000221,100038,3
1000221,100046,3
1000221,100066,3
1000222,100035,1
1000222,100022,2
1000222,100065,1
1000223,100076,2
1000223,100019,1
1000223,100072,2
1000223,100050,1
1000223,100051,1
1000223,100002,2
1000224,100056,2
1000224,100081,1
1000225,100022,2
1000225,100015,2
1000225,100078,1
1000225,100059,1
1000225,100079,2
1000225,100009,2
1000226,100062,1
1000227,100026,3
1000228,100060,3
1000228,100051,2
1000229,100057,1
1000229,100023,3
1000229,100006,3
1000229,100015,3
1000230,100057,2
1000230,100043,3
1000230,100002,3
1000230,100059,3
1000230,100040,3
1000231,100006,3
1000231,100070,1
1000231,100061,1
1000231,100037,1
1000231,100066,1
1000231,100047,2
1000232,100043,6
1000232,100007,9
1000232,100068,2
1000232,100029,9
1000232,100072,5
1000232,100040,4
1000232,100056,7
1000232,100073,6
1000232,100064,8
1000232,100034,1
1000232,100011,7
1000233,100069,3
1000233,100061,3
1000233,100017,2
1000233,100007,1
1000233,100013,2
1000234,100083,1
1000234,100019,1
1000235,100039,2
1000235,100042,3
1000235,100048,2
1000236,100002,3
1000236,100039,1
1000236,100061,3
1000236,100064,3
1000236,100008,2
1000236,100054,1
1000237,100056,3
1000237,100042,3
1000237,100019,2
1000237,100035,1
1000237,100081,3
1000238,100028,2
1000238,100077,2
1000238,100061,3
1000239,100004,1
1000239,100063,2
1000239,100006,3
1000239,100039,3
1000240,100055,1
1000241,100037,2
1000242,100026,3
1000242,100029,2
1000242,100013,1
1000242,100073,1
1000242,100028,2
1000243,100042,3
1000243,100068,1
1000243,100012,2
1000243,100010,1
1000244,100046,2
1000245,100019,1
1000245,100007,1
1000245,100022,2
1000245,100059,3
1000245,100052,1
1000245,100070,1
1000246,100067,2
1000246,100012,2
1000247,100025,6
1000247,100026,8
1000247,100021,6
1000247,100044,9
1000247,100002,2
1000247,100043,3
1000247,100080,1
1000247,100061,2
1000247,100029,6
1000247,100069,6
1000247,100014,9
1000248,100045,2
1000248,100063,3
1000249,100032,2
1000249,100002,1
1000249,100016,2
1000249,100047,3
1000249,100050,3
1000250,100032,1
1000250,100024,3
1000250,100033,3
1000250,100040,3
1000250,100004,3
1000251,100030,2
1000251,100067,3
1000251,100018,1
1000251,100016,2
1000251,100026,1
1000252,100037,1
1000252,100010,3
1000253,100038,2
1000253,100018,3
1000253,100016,1
1000253,100074,2
1000254,100003,3
1000254,100082,2
1000254,100018,3
1000254,100022,1
1000255,100079,3
1000255,100021,8
1000255,100076,1
1000255,100006,1
1000255,100011,7
1000255,100068,3
1000255,100025,7
1000255,100018,5
1000256,100078,1
1000257,100038,3
1000257,100033,2
1000258,100053,2
1000258,100074,1
1000258,100062,2
1000259,100058,1
1000259,100003,3
1000260,100046,3
1000261,100003,6
1000261,100080,4
1000261,100059,2
1000261,100061,4
1000261,100050,3
1000261,100065,2
1000261,100071,6
1000261,100033,5
1000261,100008,3
1000262,100039,2
1000262,100062,9
1000262,100018,6
1000262,100045,7
1000262,100079,9
1000262,100002,2
1000262,100065,4
1000262,100055,8
1000262,100014,4
1000262,100048,2
1000262,100077,7
1000263,100050,2
1000263,100071,2
1000263,100063,2
1000263,100006,3
1000263,100061,1
1000264,100039,2
1000264,100031,3
1000264,100016,3
1000264,100043,3
1000265,100019,1
1000265,100067,2
1000266,100067,2
1000266,100074,3
1000266,100063,3
1000266,100040,1
1000266,100016,1
1000267,100033,3
1000268,100081,3
1000268,100053,1
1000268,100014,1
1000269,100047,3
1000269,100005,1
1000269,100055,1
1000269,100031,2
1000270,100005,1
1000270,100042,1
1000270,100076,3
1000270,100078,1
1000270,100051,3
1000271,100045,2
1000271,100041,3
1000272,100022,1
1000272,100071,1
1000272,100017,1
1000273,100068,1
1000273,100055,2
1000273,100074,1
1000273,100037,1
1000273,100017,1
1000273,100077,2
1000274,100036,1
1000274,100080,2
1000274,100071,3
1000275,100016,2
1000275,100051,3
1000275,100038,3
1000275,100043,1
1000275,100004,2
1000276,100049,1
1000277,100033,1
1000277,100062,2
1000277,100039,2
1000277,100055,3
1000278,100070,1
1000278,100075,1
1000278,100029,1
1000278,100071,3
1000278,100043,1
1000278,100077,2
1000279,100049,2
1000279,100030,2
1000279,100007,1
1000279,100024,3
1000279,100001,2
1000279,100056,1
1000280,100081,1
1000280,100051,1
1000280,100022,1
1000280,100062,3
1000281,100005,3
1000281,100045,9
1000281,100013,1
1000281,100024,1
1000281,100034,9
1000281,100074,8
1000281,100058,8
1000281,100042,6
1000281,100080,7
1000281,100050,9
1000281,100066,8
1000281,100010,2
1000281,100065,7
1000281,100014,4
1000282,100033,2
1000282,100020,3
1000282,100081,2
1000283,100075,3
1000283,100027,2
1000283,100016,3
1000283,100063,3
1000283,100005,3
1000284,100080,3
1000285,100047,3
1000285,100065,2
1000285,100079,3
1000286,100080,2
1000286,100022,1
1000286,100055,8
1000286,100029,6
1000286,100004,4
1000286,100078,9
1000286,100059,8
1000286,100036,6
1000286,100041,6
1000286,100083,2
1000286,100077,4
1000286,100046,7
1000286,100081,8
1000287,100037,7
1000287,100052,9
1000287,100004,2
1000287,100073,7
1000287,100025,1
1000287,100050,8
1000287,100057,2
1000287,100049,9
1000287,100042,9
1000287,100019,8
1000288,100025,2
1000289,100037,2
1000289,100004,3
1000290,100007,2
1000290,100014,1
1000290,100011,3
1000291,100045,2
1000292,100009,1
1000292,100076,2
1000292,100064,2
1000293,100063,1
1000293,100022,3
1000293,100047,2
1000293,100024,3
1000293,100046,1
1000293,100031,3
1000294,100016,1
1000294,100064,2
1000294,100047,3
1000294,100062,2
1000294,100027,1
1000295,100041,3
1000295,100025,3
1000295,100038,3
1000295,100032,1
1000295,100007,3
1000295,100042,3
1000296,100049,2
1000296,100015,1
1000296,100043,1
1000296,100083,1
1000296,100068,3
1000296,100072,3
1000297,100012,1
1000298,100079,3
1000299,100027,1
1000299,100012,2
1000299,100065,1
1000299,100049,2
1000299,100010,1
1000299,100019,1
1000300,100068,1
1000300,100034,3
1000300,100075,2
1000300,100008,1
1000301,100035,3
1000301,100006,3
1000302,100017,2
1000302,100077,1
1000302,100042,3
1000302,100031,1
1000302,100046,3
1000302,100051,3
1000303,100003,5
1000303,100040,1
1000303,100082,6
1000303,100007,4
1000303,100004,3
1000303,100028,4
1000303,100063,7
1000303,100038,7
1000303,100034,7
1000303,100053,2
1000303,100047,4
1000303,100035,7
1000303,100016,9
1000304,100050,3
1000304,100040,1
1000304,100049,3
1000304,100083,2
1000305,100028,3
1000305,100019,1
1000305,100020,3
1000305,100070,2
1000305,100051,1
1000306,100025,1
1000306,100016,5
1000306,100043,2
1000306,100048,1
1000306,100071,6
1000306,100014,4
1000306,100078,5
1000307,100016,6
1000307,100051,4
1000307,100003,3
1000307,100071,1
1000307,100062,2
1000307,100040,1
1000307,100054,2
1000307,100023,9
1000307,100074,8
1000307,100015,5
1000307,100005,2
1000307,100058,1
1000308,100079,2
1000308,100073,3
1000308,100015,1
1000308,100081,3
1000308,100053,1
1000308,100022,3
1000309,100027,1
1000309,100083,1
1000309,100032,3
1000310,100045,1
1000310,100068,3
1000310,100052,3
1000310,100049,3
1000310,100034,2
1000311,100032,2
1000311,100035,2
1000311,100072,3
1000311,100018,1
1000312,100055,2
1000313,100052,9
1000313,100036,7
1000313,100066,1
1000313,100026,1
1000313,100013,5
1000313,100073,8
1000313,100057,9
1000313,100074,2
1000313,100037,1
1000313,100023,3
1000313,100056,6
1000313,100038,3
1000313,100028,6
1000314,100052,3
1000314,100066,3
1000315,100083,1
1000315,100066,3
1000315,100058,2
1000315,100072,2
1000315,100036,3
1000316,100043,3
1000316,100062,1
1000316,100018,9
1000316,100047,4
1000316,100040,5
1000316,100076,8
1000316,100079,4
1000316,100032,3
1000316,100012,2
1000316,100061,7
1000316,100074,3
1000316,100049,2
1000317,100062,2
1000318,100018,3
1000318,100061,3
1000318,100056,2
1000318,100067,1
1000319,100062,3
1000319,100072,2
1000320,100082,3
1000321,100071,2
1000321,100068,1
1000321,100029,3
1000321,100054,3
1000321,100053,2
1000321,100030,1
1000322,100032,1
1000322,100066,1
1000322,100079,3
1000322,100033,2
1000322,100073,3
1000322,100065,2
1000323,100082,3
1000323,100024,2
1000323,100056,1
1000323,100023,3
1000324,100020,3
1000325,100028,1
1000325,100051,1
1000325,100063,3
1000325,100013,2
1000326,100005,1
1000326,100067,3
1000326,100074,1
1000326,100035,2
1000326,100050,2
1000327,100042,8
1000327,100047,3
1000327,100044,5
1000327,100066,1
1000327,100061,4
1000327,100039,9
1000327,100056,4
1000327,100052,7
1000327,100058,1
1000328,100040,2
1000328,100024,1
1000329,100055,3
1000329,100042,2
1000330,100017,5
1000330,100018,3
1000330,100015,2
1000330,100037,2
1000330,100045,4
1000330,100003,9
1000330,100046,8
1000330,100016,6
1000330,100059,5
1000330,100081,5
1000330,100075,3
1000331,100047,4
1000331,100064,1
1000331,100050,5
1000331,100039,9
1000331,100056,5
1000331,100029,3
1000331,100003,1
1000331,100059,1
1000331,100073,1
1000331,100006,8
1000332,100042,1
1000332,100008,1
1000332,100071,1
1000333,100027,2
1000333,100063,3
1000333,100058,1
1000333,100026,2
1000334,100048,3
1000334,100062,1
1000334,100054,3
1000334,100005,1
1000334,100018,2
1000334,100081,1
1000335,100013,2
1000335,100019,3
1000335,100050,2
1000336,100052,3
1000336,100067,3
1000337,100037,3
1000337,100073,3
1000337,100050,2
1000337,100063,2
1000337,100029,1
1000338,100032,1
1000338,100014,2
1000338,100001,1
1000338,100021,3
1000338,100033,1
1000338,100015,1
1000339,100027,3
1000340,100040,1
1000341,100054,2
1000341,100077,3
1000341,100029,3
1000341,100016,1
1000342,100023,3
1000342,100033,1
1000342,100022,3
1000342,100076,2
1000342,100083,2
1000342,100082,2
1000343,100012,7
