100016,10008,230
100016,10009,112
100017,10001,410
100017,10002,357
100017,10003,465
100017,10004,373
100017,10005,363
100017,10006,455
100017,10007,237
100017,10008,32
100017,10009,356
100018,10001,493
100018,10002,289
100018,10003,310
100018,10004,353
100018,10005,354
100018,10006,493
100018,10007,264
100018,10008,188
100018,10009,205
100019,10001,167
100019,10002,18
100019,10003,144
100019,10004,322
100019,10005,238
100019,10006,326
100019,10007,422
100019,10008,315
100019,10009,168
100020,10001,114
100020,10002,264
100020,10003,163
100020,10004,311
100020,10005,124
100020,10006,378
100020,10007,55
100020,10008,139
100020,10009,27
100021,10001,369
100021,10002,378
100021,10003,290
100021,10004,37
100021,10005,56
100021,10006,181
100021,10007,472
100021,10008,344
100021,10009,386
100022,10001,246
100022,10002,298
100022,10003,270
100022,10004,197
100022,10005,307
100022,10006,141
100022,10007,3
100022,10008,188
100022,10009,314
100023,10001,450
100023,10002,336
100023,10003,388
100023,10004,179
100023,10005,232
100023,10006,128
100023,10007,269
100023,10008,52
100023,10009,36
100024,10001,105
100024,10002,207
100024,10003,343
100024,10004,30
100024,10005,221
100024,10006,289
100024,10007,473
100024,10008,75
100024,10009,419
100025,10001,390
100025,10002,22
100025,10003,105
100025,10004,364
100025,10005,80
100025,10006,218
100025,10007,189
100025,10008,254
100025,10009,412
100026,10001,479
100026,10002,200
100026,10003,316
100026,10004,490
100026,10005,257
100026,10006,361
100026,10007,4
100026,10008,103
100026,10009,255
100027,10001,386
100027,10002,137
100027,10003,71
100027,10004,121
100027,10005,379
100027,10006,109
100027,10007,274
100027,10008,176
100027,10009,302
100028,10001,40
100028,10002,470
100028,10003,136
100028,10004,285
100028,10005,69
100028,10006,205
100028,10007,339
100028,10008,152
100028,10009,125
100029,10001,315
100029,10002,477
100029,10003,379
100029,10004,377
100029,10005,245
100029,10006,136
100029,10007,313
100029,10008,96
100029,10009,371
100030,10001,342
100030,10002,262
100030,10003,245
100030,10004,39
100030,10005,234
100030,10006,312
100030,10007,496
100030,10008,29
100030,10009,4
100031,10001,176
100031,10002,241
100031,10003,289
100031,10004,62
100031,10005,215
100031,10006,444
100031,10007,432
100031,10008,500
100031,10009,134
100032,10001,30
100032,10002,254
100032,10003,474
100032,10004,385
100032,10005,226
100032,10006,291
100032,10007,176
100032,10008,154
100032,10009,18
100033,10001,427
100033,10002,406
100033,10003,470
100033,10004,310
100033,10005,318
100033,10006,13
100033,10007,488
100033,10008,396
100033,10009,492
100034,10001,269
100034,10002,191
100034,10003,18
100034,10004,494
100034,10005,97
100034,10006,264
100034,10007,481
100034,10008,239
100034,10009,357
100035,10001,218
100035,10002,14
100035,10003,269
100035,10004,400
100035,10005,9
100035,10006,456
100035,10007,264
100035,10008,375
100035,10009,406
100036,10001,481
100036,10002,415
100036,10003,490
100036,10004,102
100036,10005,226
100036,10006,318
100036,10007,391
100036,10008,38
100036,10009,292
100037,10001,354
100037,10002,35
100037,10003,342
100037,10004,145
100037,10005,400
100037,10006,183
100037,10007,400
100037,10008,376
100037,10009,471
100038,10001,334
100038,10002,19
100038,10003,137
100038,10004,385
100038,10005,11
100038,10006,428
100038,10007,37
100038,10008,211
100038,10009,444
100039,10001,190
100039,10002,47
100039,10003,72
100039,10004,262
100039,10005,154
100039,10006,292
100039,10007,88
100039,10008,121
100039,10009,335
100040,10001,150
100040,10002,159
100040,10003,264
100040,10004,99
100040,10005,253
100040,10006,501
100040,10007,353
100040,10008,46
100040,10009,341
100041,10001,334
100041,10002,387
100041,10003,29
100041,10004,235
100041,10005,331
100041,10006,496
100041,10007,147
100041,10008,461
100041,10009,33
100042,10001,115
100042,10002,48
100042,10003,152
100042,10004,58
100042,10005,76
100042,10006,308
100042,10007,282
100042,10008,345
100042,10009,399
100043,10001,257
100043,10002,499
100043,10003,377
100043,10004,397
100043,10005,312
100043,10006,153
100043,10007,211
100043,10008,181
100043,10009,6
100044,10001,106
100044,10002,280
100044,10003,404
100044,10004,445
100044,10005,89
100044,10006,455
100044,10007,243
100044,10008,167
100044,10009,275
100045,10001,291
100045,10002,165
100045,10003,448
100045,10004,90
100045,10005,53
100045,10006,382
100045,10007,157
100045,10008,43
100045,10009,118
100046,10001,395
100046,10002,307
100046,10003,156
100046,10004,56
100046,10005,261
100046,10006,7
100046,10007,456
100046,10008,386
100046,10009,223
100047,10001,132
100047,10002,65
100047,10003,274
100047,10004,178
100047,10005,252
100047,10006,492
100047,10007,316
100047,10008,471
100047,10009,173
100048,10001,419
100048,10002,146
100048,10003,187
100048,10004,447
100048,10005,145
100048,10006,230
100048,10007,365
100048,10008,152
100048,10009,264
100049,10001,136
100049,10002,280
100049,10003,440
100049,10004,111
100049,10005,268
100049,10006,24
100049,10007,239
100049,10008,111
100049,10009,389
100050,10001,67
100050,10002,15
100050,10003,466
100050,10004,380
100050,10005,352
100050,10006,196
100050,10007,448
100050,10008,39
100050,10009,267
100051,10001,368
100051,10002,365
100051,10003,94
100051,10004,224
100051,10005,20
100051,10006,113
100051,10007,204
100051,10008,319
100051,10009,77
100052,10001,397
100052,10002,235
100052,10003,1
100052,10004,323
100052,10005,462
100052,10006,252
100052,10007,121
100052,10008,475
100052,10009,40
100053,10001,96
100053,10002,334
100053,10003,196
100053,10004,117
100053,10005,422
100053,10006,103
100053,10007,1
100053,10008,33
100053,10009,406
100054,10001,13
100054,10002,340
100054,10003,50
100054,10004,79
100054,10005,162
100054,10006,316
100054,10007,331
100054,10008,261
100054,10009,265
100055,10001,85
100055,10002,357
100055,10003,135
100055,10004,378
100055,10005,219
100055,10006,102
100055,10007,299
100055,10008,229
100055,10009,347
100056,10001,371
100056,10002,419
100056,10003,350
100056,10004,76
100056,10005,328
100056,10006,394
100056,10007,279
100056,10008,27
100056,10009,327
100057,10001,66
100057,10002,170
100057,10003,408
100057,10004,439
100057,10005,406
100057,10006,307
100057,10007,223
100057,10008,252
100057,10009,123
100058,10001,288
100058,10002,168
100058,10003,86
100058,10004,487
100058,10005,487
100058,10006,77
100058,10007,235
100058,10008,1
100058,10009,161
100059,10001,391
100059,10002,487
100059,10003,215
100059,10004,149
100059,10005,115
100059,10006,47
100059,10007,126
100059,10008,479
100059,10009,61
100060,10001,346
100060,10002,417
100060,10003,44
100060,10004,265
100060,10005,312
100060,10006,58
100060,10007,11
100060,10008,344
100060,10009,106
100061,10001,281
100061,10002,226
100061,10003,488
100061,10004,467
100061,10005,354
100061,10006,273
100061,10007,72
100061,10008,285
100061,10009,366
100062,10001,70
100062,10002,461
100062,10003,369
100062,10004,494
100062,10005,422
100062,10006,58
100062,10007,164
100062,10008,269
100062,10009,347
100063,10001,199
100063,10002,400
100063,10003,80
100063,10004,117
100063,10005,412
100063,10006,51
100063,10007,454
100063,10008,398
100063,10009,136
100064,10001,408
100064,10002,207
100064,10003,143
100064,10004,373
100064,10005,69
100064,10006,417
100064,10007,169
100064,10008,318
100064,10009,84
100065,10001,289
100065,10002,410
100065,10003,323
100065,10004,284
100065,10005,333
100065,10006,498
100065,10007,335
100065,10008,197
100065,10009,485
100066,10001,377
100066,10002,46
100066,10003,474
100066,10004,135
100066,10005,95
100066,10006,70
100066,10007,311
100066,10008,414
100066,10009,318
100067,10001,474
100067,10002,496
100067,10003,422
100067,10004,214
100067,10005,314
100067,10006,416
100067,10007,441
100067,10008,221
100067,10009,108
100068,10001,124
100068,10002,41
100068,10003,410
100068,10004,334
100068,10005,473
100068,10006,147
100068,10007,316
100068,10008,235
100068,10009,498
100069,10001,418
100069,10002,442
100069,10003,314
100069,10004,422
100069,10005,272
100069,10006,24
100069,10007,326
100069,10008,169
100069,10009,116
100070,10001,44
100070,10002,12
100070,10003,368
100070,10004,298
100070,10005,401
100070,10006,28
100070,10007,425
100070,10008,203
100070,10009,256
100071,10001,161
100071,10002,21
100071,10003,20
100071,10004,336
100071,10005,67
100071,10006,92
100071,10007,435
100071,10008,90
100071,10009,426
100072,10001,210
100072,10002,72
100072,10003,217
100072,10004,458
100072,10005,231
100072,10006,441
100072,10007,396
100072,10008,449
100072,10009,103
100073,10001,407
100073,10002,147
100073,10003,217
100073,10004,214
100073,10005,50
100073,10006,496
100073,10007,130
100073,10008,462
100073,10009,398
100074,10001,28
100074,10002,220
100074,10003,284
100074,10004,481
100074,10005,115
100074,10006,296
100074,10007,10
100074,10008,29
100074,10009,179
100075,10001,137
100075,10002,401
100075,10003,190
100075,10004,500
100075,10005,125
100075,10006,331
100075,10007,101
100075,10008,28
100075,10009,269
100076,10001,470
100076,10002,243
100076,10003,453
100076,10004,284
100076,10005,65
100076,10006,17
100076,10007,385
100076,10008,115
100076,10009,148
100077,10001,431
100077,10002,387
100077,10003,371
100077,10004,120
100077,10005,243
100077,10006,399
100077,10007,243
100077,10008,347
100077,10009,386
100078,10001,484
100078,10002,364
100078,10003,50
100078,10004,373
100078,10005,23
100078,10006,492
100078,10007,184
100078,10008,321
100078,10009,176
100079,10001,5
100079,10002,499
100079,10003,39
100079,10004,440
100079,10005,36
100079,10006,485
100079,10007,136
100079,10008,278
100079,10009,81
100080,10001,204
100080,10002,103
100080,10003,168
100080,10004,89
100080,10005,330
100080,10006,22
100080,10007,123
100080,10008,392
100080,10009,367
100081,10001,247
100081,10002,349
100081,10003,303
100081,10004,441
100081,10005,386
100081,10006,333
100081,10007,34
100081,10008,330
100081,10009,165
100082,10001,275
100082,10002,45
100082,10003,164
100082,10004,334
100082,10005,314
100082,10006,221
100082,10007,16
100082,10008,318
100082,10009,328
100083,10001,153
100083,10002,357
100083,10003,8
100083,10004,39
100083,10005,99
100083,10006,376
100083,10007,337
100083,10008,184
100083,10009,159
